id,name,description,keywords,IPN,link,image,minimum_stock,units,trackable,purchaseable,salable,active,notes,bom_checksum,bom_checked_date,bom_checked_by_id,category_id,default_location_id,default_supplier_id,is_template,variant_of_id,assembly,component,virtual,revision,creation_date,creation_user_id,level,lft,rght,tree_id,default_expiry,base_cost,multiple,metadata,barcode_data,barcode_hash,last_stocktake,responsible_owner_id,locked,revision_of_id,testable
5672,R_0603_HP_470k0_F_75V_100ppmK_generic,High Power Resistor 0603 470 kΩ 1 % 75V 100ppmK generic,,005672-5672,http://short-circuits.sandbox.anybotics.com/part/5672/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5672,5673,1,0,0,1,{},,,,,false,,false
5673,R_0603_HP_470k0_F_75V_100ppmK_VishayDale_CRCW0603470KFKEAHP,High Power Resistor 0603 470 kΩ 1 % 75V 100ppmK VishayDale CRCW0603470KFKEAHP,,005673-5673,http://short-circuits.sandbox.anybotics.com/part/5673/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5673,5674,1,0,0,1,{},,,,,false,,false
5674,R_0603_HP_510k0_F_75V_100ppmK_generic,High Power Resistor 0603 510 kΩ 1 % 75V 100ppmK generic,,005674-5674,http://short-circuits.sandbox.anybotics.com/part/5674/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5674,5675,1,0,0,1,{},,,,,false,,false
5675,R_0603_HP_510k0_F_75V_100ppmK_VishayDale_CRCW0603510KFKEAHP,High Power Resistor 0603 510 kΩ 1 % 75V 100ppmK VishayDale CRCW0603510KFKEAHP,,005675-5675,http://short-circuits.sandbox.anybotics.com/part/5675/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5675,5676,1,0,0,1,{},,,,,false,,false
5676,R_0603_HP_560k0_F_75V_100ppmK_generic,High Power Resistor 0603 560 kΩ 1 % 75V 100ppmK generic,,005676-5676,http://short-circuits.sandbox.anybotics.com/part/5676/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5676,5677,1,0,0,1,{},,,,,false,,false
5677,R_0603_HP_560k0_F_75V_100ppmK_VishayDale_CRCW0603560KFKEAHP,High Power Resistor 0603 560 kΩ 1 % 75V 100ppmK VishayDale CRCW0603560KFKEAHP,,005677-5677,http://short-circuits.sandbox.anybotics.com/part/5677/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5677,5678,1,0,0,1,{},,,,,false,,false
5678,R_0603_HP_620k0_F_75V_100ppmK_generic,High Power Resistor 0603 620 kΩ 1 % 75V 100ppmK generic,,005678-5678,http://short-circuits.sandbox.anybotics.com/part/5678/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5678,5679,1,0,0,1,{},,,,,false,,false
5679,R_0603_HP_620k0_F_75V_100ppmK_VishayDale_CRCW0603620KFKEAHP,High Power Resistor 0603 620 kΩ 1 % 75V 100ppmK VishayDale CRCW0603620KFKEAHP,,005679-5679,http://short-circuits.sandbox.anybotics.com/part/5679/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5679,5680,1,0,0,1,{},,,,,false,,false
5680,R_0603_HP_680k0_F_75V_100ppmK_generic,High Power Resistor 0603 680 kΩ 1 % 75V 100ppmK generic,,005680-5680,http://short-circuits.sandbox.anybotics.com/part/5680/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5680,5681,1,0,0,1,{},,,,,false,,false
5681,R_0603_HP_680k0_F_75V_100ppmK_VishayDale_CRCW0603680KFKEAHP,High Power Resistor 0603 680 kΩ 1 % 75V 100ppmK VishayDale CRCW0603680KFKEAHP,,005681-5681,http://short-circuits.sandbox.anybotics.com/part/5681/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5681,5682,1,0,0,1,{},,,,,false,,false
5682,R_0603_HP_750k0_F_75V_100ppmK_generic,High Power Resistor 0603 750 kΩ 1 % 75V 100ppmK generic,,005682-5682,http://short-circuits.sandbox.anybotics.com/part/5682/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5682,5683,1,0,0,1,{},,,,,false,,false
5683,R_0603_HP_750k0_F_75V_100ppmK_VishayDale_CRCW0603750KFKEAHP,High Power Resistor 0603 750 kΩ 1 % 75V 100ppmK VishayDale CRCW0603750KFKEAHP,,005683-5683,http://short-circuits.sandbox.anybotics.com/part/5683/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5683,5684,1,0,0,1,{},,,,,false,,false
5684,R_0603_HP_820k0_F_75V_100ppmK_generic,High Power Resistor 0603 820 kΩ 1 % 75V 100ppmK generic,,005684-5684,http://short-circuits.sandbox.anybotics.com/part/5684/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5684,5685,1,0,0,1,{},,,,,false,,false
5685,R_0603_HP_820k0_F_75V_100ppmK_VishayDale_CRCW0603820KFKEAHP,High Power Resistor 0603 820 kΩ 1 % 75V 100ppmK VishayDale CRCW0603820KFKEAHP,,005685-5685,http://short-circuits.sandbox.anybotics.com/part/5685/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5685,5686,1,0,0,1,{},,,,,false,,false
5686,R_0603_HP_910k0_F_75V_100ppmK_generic,High Power Resistor 0603 910 kΩ 1 % 75V 100ppmK generic,,005686-5686,http://short-circuits.sandbox.anybotics.com/part/5686/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5686,5687,1,0,0,1,{},,,,,false,,false
5687,R_0603_HP_910k0_F_75V_100ppmK_VishayDale_CRCW0603910KFKEAHP,High Power Resistor 0603 910 kΩ 1 % 75V 100ppmK VishayDale CRCW0603910KFKEAHP,,005687-5687,http://short-circuits.sandbox.anybotics.com/part/5687/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5687,5688,1,0,0,1,{},,,,,false,,false
5688,R_0603_HP_1M0_F_75V_100ppmK_generic,High Power Resistor 0603 1 MΩ 1 % 75V 100ppmK generic,,005688-5688,http://short-circuits.sandbox.anybotics.com/part/5688/,,0,,false,true,false,true,,,,,85,,,false,,false,false,false,0,2025-09-04,1,0,5688,5689,1,0,0,1,{},,,,,false,,false
5689,R_0603_HP_1M0_F_75V_100ppmK_VishayDale_CRCW06031M00FKEAHP,High Power Resistor 0603 1 MΩ 1 % 75V 100ppmK VishayDale CRCW06031M00FKEAHP,,005689-5689,http://short-circuits.sandbox.anybotics.com/part/5689/,,0,,false,true,false,true,,,,,86,,,false,,false,false,false,0,2025-09-04,1,0,5689,5690,1,0,0,1,{},,,,,false,,false
5690,D_STTH1R02ZFY_SOD-123F_200V_1A_generic,generic STTH1R02ZFY SOD-123F 0.75 V 200 V 1 A,,005690-5690,http://short-circuits.sandbox.anybotics.com/part/5690/,,0,,false,true,false,true,,,,,81,,,false,,false,false,false,0,2025-09-04,1,0,5690,5691,1,0,0,1,{},,,,,false,,false
5691,D_STTH1R02ZFY_SOD-123F_200V_1A_STMicroelectronics_STTH1R02ZFY,STTH1R02ZFY SOD-123F 0.75 V 200 V 1 A,,005691-5691,http://short-circuits.sandbox.anybotics.com/part/5691/,,0,,false,true,false,true,,,,,82,,,false,,false,false,false,0,2025-09-04,1,0,5691,5692,1,0,0,1,{},,,,,false,,false
